Source	Target	Weight_Source_Target	Annotation
serious_illness	complication	4	TBD
serious_illness	financial_burden	5	TBD
serious_illness	incontinence	15	TBD
serious_illness	medical_expense	2	TBD
serious_illness	nausea	2	TBD
serious_illness	stress	4	TBD
serious_illness	fever	5	TBD
serious_illness	pain	7	TBD
serious_illness	blindness	3	TBD
serious_illness	hospitalisation	2	TBD
serious_illness	sore_throat	3	TBD
serious_illness	seizure	2	TBD
serious_illness	hair_loss	5	TBD
lymphedema	pain	7	TBD
lymphedema	complication	11	TBD
lymphedema	infection	6	TBD
lymphedema	serious_complication	28	TBD
violation	injury	148	TBD
violation	death	90	TBD
violation	accident	48	TBD
violation	serious_injury	29	TBD
violation	harm	134	TBD
violation	fine	75	TBD
violation	damage	175	TBD
violation	loss	31	TBD
violation	hazard	14	TBD
violation	serious_physical_harm	7	TBD
violation	penalty	37	TBD
violation	fatality	5	TBD
violation	death_of_an_employee	6	TBD
violation	problem	4	TBD
violation	imprisonment	9	TBD
violation	disciplinary_action	97	TBD
violation	termination	17	TBD
violation	suspension	55	TBD
violation	expulsion	23	TBD
violation	serious_bodily_injury	7	TBD
violation	illness	5	TBD
violation	crash	4	TBD
violation	disqualification	15	TBD
violation	personal_injury	3	TBD
violation	bodily_injury	4	TBD
violation	adverse_effect	15	TBD
violation	discipline	3	TBD
violation	property_damage	5	TBD
violation	dismissal	6	TBD
violation	termination_of_employment	2	TBD
violation	lawsuit	2	TBD
violation	irreversible_damage	4	TBD
violation	death_of	2	TBD
violation	lost_workday	3	TBD
violation	consequence	3	TBD
violation	arrest	10	TBD
violation	prejudice	5	TBD
violation	plaintiff_'s_injury	11	TBD
violation	violation	4	TBD
violation	criminal_charge	8	TBD
violation	actual_damage	17	TBD
violation	seizure	8	TBD
violation	collision	20	TBD
violation	economic_loss	4	TBD
violation	incident	2	TBD
violation	cost	3	TBD
violation	restricted_duty	2	TBD
violation	serious_illness	4	TBD
violation	charge	2	TBD
cardiac_complication	death	8	TBD
cardiac_complication	mortality	9	TBD
cardiac_complication	morbidity	3	TBD
social_exclusion	anxiety	3	TBD
social_exclusion	depression	3	TBD
social_exclusion	problem	5	TBD
social_exclusion	poverty	15	TBD
social_exclusion	stress	2	TBD
misdiagnosis	death	11	TBD
misdiagnosis	injury	9	TBD
misdiagnosis	patient_'s_death	4	TBD
misdiagnosis	complication	4	TBD
misdiagnosis	wrongful_death	5	TBD
misdiagnosis	pain	3	TBD
misdiagnosis	problem	17	TBD
misdiagnosis	exacerbation	2	TBD
misdiagnosis	medical_error	4	TBD
misdiagnosis	morbidity	5	TBD
misdiagnosis	serious_injury	2	TBD
misdiagnosis	airway_obstruction	3	TBD
misdiagnosis	treatment	7	TBD
misdiagnosis	harm	9	TBD
misdiagnosis	illness	2	TBD
misdiagnosis	delay	3	TBD
misdiagnosis	suffering	2	TBD
misdiagnosis	unnecessary_suffering	3	TBD
misdiagnosis	damage	2	TBD
misdiagnosis	further_injury	2	TBD
hospitalisation	stress	4	TBD
stuffy_nose	problem	2	TBD
ptsd	depression	24	TBD
ptsd	anxiety	29	TBD
ptsd	problem	32	TBD
ptsd	symptom	94	TBD
ptsd	nightmare	19	TBD
ptsd	suicide	8	TBD
ptsd	alcoholism	6	TBD
ptsd	substance_abuse	11	TBD
ptsd	sleep_problem	7	TBD
ptsd	heart_disease	4	TBD
ptsd	insomnia	5	TBD
ptsd	homelessness	3	TBD
ptsd	damage	3	TBD
ptsd	emotional_distress	3	TBD
ptsd	irritability	7	TBD
ptsd	feeling	8	TBD
ptsd	condition	14	TBD
ptsd	cognitive_deficit	3	TBD
ptsd	violence	7	TBD
ptsd	fm	5	TBD
ptsd	stress	3	TBD
ptsd	biological_change	17	TBD
ptsd	stigma	16	TBD
ptsd	functional_impairment	6	TBD
ptsd	significant_distress	2	TBD
ptsd	panic_attack	4	TBD
ptsd	divorce	2	TBD
ptsd	impairment	2	TBD
ptsd	psychological_disorder	2	TBD
ptsd	change_in_the_brain	4	TBD
ptsd	psychological_trauma	2	TBD
ptsd	death	2	TBD
ptsd	crime	2	TBD
ptsd	alcohol_abuse	2	TBD
ptsd	panic	2	TBD
ptsd	issue	2	TBD
loss_of_human_life	damage	5	TBD
psychological_distress	pain	6	TBD
blockage	pain	90	TBD
blockage	stroke	110	TBD
blockage	heart_attack	198	TBD
blockage	inflammation	14	TBD
blockage	disease	106	TBD
blockage	illness	58	TBD
blockage	death	89	TBD
blockage	infection	16	TBD
blockage	symptom	27	TBD
blockage	problem	40	TBD
blockage	ischemic_stroke	31	TBD
blockage	chest_pain	10	TBD
blockage	acne	6	TBD
blockage	constipation	6	TBD
blockage	kidney_failure	6	TBD
blockage	increased_pressure	11	TBD
blockage	infertility	12	TBD
blockage	damage	3	TBD
blockage	flooding	7	TBD
blockage	discomfort	13	TBD
blockage	abdominal_pain	4	TBD
blockage	jaundice	8	TBD
blockage	serious_problem	36	TBD
blockage	condition	11	TBD
blockage	dysfunction	7	TBD
blockage	imbalance	5	TBD
blockage	irregular_heartbeat	5	TBD
blockage	shortness_of_breath	3	TBD
blockage	heart_disease	5	TBD
blockage	renal_failure	7	TBD
blockage	heart_failure	7	TBD
blockage	leak	3	TBD
blockage	pressure	15	TBD
blockage	pimple	7	TBD
blockage	hydrocephalus	2	TBD
blockage	severe_pain	8	TBD
blockage	headache	2	TBD
blockage	sudden_death	2	TBD
blockage	complication	4	TBD
blockage	diarrhea	2	TBD
blockage	organ_damage	7	TBD
blockage	dis-ease	4	TBD
blockage	ischemia	14	TBD
blockage	lymphedema	5	TBD
blockage	obstructive_sleep_apnea	2	TBD
blockage	secondary_lymphedema	8	TBD
blockage	watery_eye	3	TBD
hormone	acne	128	TBD
hormone	hair_loss	132	TBD
hormone	symptom	42	TBD
hormone	problem	33	TBD
hormone	depression	14	TBD
hormone	pain	10	TBD
hormone	migraine	15	TBD
hormone	weight_gain	21	TBD
hormone	inflammation	30	TBD
hormone	hypertension	5	TBD
hormone	cancer	65	TBD
hormone	stress	34	TBD
hormone	high_blood_pressure	13	TBD
hormone	mood_swing	6	TBD
hormone	condition	34	TBD
hormone	water_retention	7	TBD
hormone	moodiness	5	TBD
hormone	damage	21	TBD
hormone	breast_cancer	18	TBD
hormone	obesity	4	TBD
hormone	male_pattern_baldness	10	TBD
hormone	disease	23	TBD
hormone	cellulite	7	TBD
hormone	aggression	10	TBD
hormone	change	10	TBD
hormone	headache	19	TBD
hormone	acne_breakout	13	TBD
hormone	infertility	5	TBD
hormone	side_effect	18	TBD
hormone	imbalance	3	TBD
hormone	pimple	4	TBD
hormone	behavior	5	TBD
hormone	diabetes	3	TBD
hormone	nausea	8	TBD
hormone	oily_skin	4	TBD
hormone	blood_pressure	4	TBD
hormone	insulin_resistance	10	TBD
hormone	hair	2	TBD
hormone	bone_loss	6	TBD
hormone	body	3	TBD
hormone	craving	19	TBD
hormone	constipation	2	TBD
hormone	nervousness	2	TBD
hormone	physical_change	7	TBD
hormone	significant_increase	4	TBD
hormone	acne_outbreak	20	TBD
hormone	fatigue	6	TBD
hormone	change_in_your_body	3	TBD
hormone	failure	3	TBD
hormone	increase	5	TBD
hormone	physical_reaction	6	TBD
hormone	baldness	2	TBD
hormone	disorder	2	TBD
hormone	cell	5	TBD
hormone	mine	4	TBD
hormone	edema	4	TBD
hormone	heart_attack	3	TBD
hormone	emotion	2	TBD
hormone	heart_disease	17	TBD
hormone	vomiting	4	TBD
hormone	mood_change	3	TBD
hormone	cancer_cell	2	TBD
hormone	weight_loss	2	TBD
hormone	anxiety	2	TBD
hormone	fluid_retention	17	TBD
hormone	sleeplessness	3	TBD
hormone	skin_problem	6	TBD
hormone	hunger	2	TBD
hormone	female_hair_loss	16	TBD
hormone	hot_flash	4	TBD
hormone	health_problem	7	TBD
hormone	dizziness	2	TBD
hormone	cramp	3	TBD
hormone	stretch_mark	5	TBD
hormone	cyst	3	TBD
hormone	behavior_problem	2	TBD
hormone	breakout	2	TBD
hormone	sweating	2	TBD
bloat	death	8	TBD
bloat	problem	5	TBD
bloat	death_in_dog	3	TBD
polio	paralysis	99	TBD
polio	death	29	TBD
polio	disability	16	TBD
polio	permanent_paralysis	10	TBD
polio	severe_illness	5	TBD
polio	problem	2	TBD
polio	physical_disability	11	TBD
polio	total_paralysis	4	TBD
polio	complication	3	TBD
polio	lung_problem	2	TBD
growth	problem	120	TBD
growth	change	32	TBD
growth	challenge	15	TBD
growth	inflation	21	TBD
growth	success	8	TBD
growth	prosperity	10	TBD
growth	pain	39	TBD
growth	increase	17	TBD
growth	disease	4	TBD
growth	serious_problem	6	TBD
growth	bleeding	4	TBD
growth	crisis	3	TBD
growth	poverty	3	TBD
growth	formation	8	TBD
growth	difficulty	4	TBD
growth	conflict	3	TBD
growth	environmental_degradation	3	TBD
growth	growth	4	TBD
growth	opportunity	6	TBD
growth	traffic_congestion	2	TBD
growth	development	2	TBD
growth	difference	2	TBD
growth	complication	8	TBD
growth	cost	8	TBD
growth	opening	63	TBD
growth	symptom	3	TBD
growth	failure	2	TBD
growth	major_problem	2	TBD
growth	tinnitus	7	TBD
growth	impact	12	TBD
growth	inflammation	8	TBD
growth	discomfort	8	TBD
growth	production	3	TBD
growth	disruption	2	TBD
growth	war	2	TBD
growth	cervical_cancer	3	TBD
growth	environmental_problem	4	TBD
growth	condition	4	TBD
growth	emission	59	TBD
growth	retinal_detachment	2	TBD
growth	environmental_damage	2	TBD
growth	higher_price	2	TBD
growth	frustration	2	TBD
growth	new_opportunity	4	TBD
growth	phenomenon	3	TBD
growth	infertility	3	TBD
growth	itching	4	TBD
growth	weight_gain	3	TBD
growth	stress	3	TBD
growth	issue	2	TBD
growth	vacancy	6	TBD
growth	inefficiency	3	TBD
growth	deformity	2	TBD
interference	problem	33	TBD
interference	pain	9	TBD
interference	error	8	TBD
interference	damage	16	TBD
interference	failure	5	TBD
interference	effect	6	TBD
interference	loss	4	TBD
interference	harm	3	TBD
interference	death	4	TBD
interference	delay	15	TBD
interference	distortion	3	TBD
interference	symptom	2	TBD
interference	financial_loss	3	TBD
interference	loss_of_life	2	TBD
interference	injury	3	TBD
interference	phenomenon	3	TBD
interference	trouble	3	TBD
interference	actual_damage	4	TBD
interference	disaster	4	TBD
starvation	death	311	TBD
starvation	mortality	13	TBD
starvation	disease	20	TBD
starvation	weight_loss	8	TBD
starvation	medical_complication	14	TBD
starvation	suffering	11	TBD
starvation	vitamin_deficiency	3	TBD
starvation	obesity	10	TBD
starvation	hypothermia	7	TBD
starvation	loss	4	TBD
starvation	illness	5	TBD
starvation	dehydration	11	TBD
starvation	high_mortality_rate	3	TBD
starvation	increase_in_mortality	2	TBD
starvation	stress	3	TBD
starvation	change	4	TBD
starvation	cannibalism	4	TBD
starvation	complication	7	TBD
starvation	heart_attack	2	TBD
starvation	anemia	2	TBD
starvation	starvation	2	TBD
starvation	hallucination	3	TBD
starvation	depression	2	TBD
starvation	population_decline	2	TBD
starvation	hunger	2	TBD
starvation	decrease	4	TBD
starvation	condition	3	TBD
starvation	epidemic	6	TBD
starvation	casualty	3	TBD
starvation	war	4	TBD
starvation	heart_damage	2	TBD
starvation	damage	2	TBD
starvation	hair_loss	2	TBD
starvation	problem	3	TBD
starvation	high_death_rate	2	TBD
starvation	electrolyte_imbalance	2	TBD
starvation	desperation	3	TBD
alcohol_abuse	cirrhosis	109	TBD
alcohol_abuse	problem	222	TBD
alcohol_abuse	death	50	TBD
alcohol_abuse	liver_disease	20	TBD
alcohol_abuse	health_problem	22	TBD
alcohol_abuse	liver_damage	27	TBD
alcohol_abuse	damage	30	TBD
alcohol_abuse	depression	12	TBD
alcohol_abuse	accident	17	TBD
alcohol_abuse	condition	11	TBD
alcohol_abuse	pancreatitis	98	TBD
alcohol_abuse	cirrhosis_of_the_liver	8	TBD
alcohol_abuse	brain_damage	8	TBD
alcohol_abuse	violence	20	TBD
alcohol_abuse	liver_cirrhosis	13	TBD
alcohol_abuse	social_problem	10	TBD
alcohol_abuse	anxiety	6	TBD
alcohol_abuse	illness	4	TBD
alcohol_abuse	liver	5	TBD
alcohol_abuse	addiction	5	TBD
alcohol_abuse	serious_problem	11	TBD
alcohol_abuse	injury	10	TBD
alcohol_abuse	domestic_violence	8	TBD
alcohol_abuse	crime	15	TBD
alcohol_abuse	chronic_disease	4	TBD
alcohol_abuse	liver_failure	4	TBD
alcohol_abuse	fatty_liver	4	TBD
alcohol_abuse	symptom	8	TBD
alcohol_abuse	cancer	12	TBD
alcohol_abuse	neuropathy	9	TBD
alcohol_abuse	health	9	TBD
alcohol_abuse	liver_cancer	6	TBD
alcohol_abuse	alcoholism	13	TBD
alcohol_abuse	heart_failure	6	TBD
alcohol_abuse	chronic_liver_disease	5	TBD
alcohol_abuse	disease	9	TBD
alcohol_abuse	mental_health_problem	5	TBD
alcohol_abuse	dementia	4	TBD
alcohol_abuse	development	4	TBD
alcohol_abuse	suicide	6	TBD
alcohol_abuse	memory_loss	5	TBD
alcohol_abuse	mental_illness	3	TBD
alcohol_abuse	violent_behavior	2	TBD
alcohol_abuse	birth_defect	3	TBD
alcohol_abuse	serious_health_problem	8	TBD
alcohol_abuse	physical_problem	3	TBD
alcohol_abuse	medical_problem	11	TBD
alcohol_abuse	high_blood_pressure	4	TBD
alcohol_abuse	mortality	9	TBD
alcohol_abuse	morbidity	10	TBD
alcohol_abuse	stigma	10	TBD
alcohol_abuse	harm	15	TBD
alcohol_abuse	cost	5	TBD
alcohol_abuse	alcohol_addiction	5	TBD
alcohol_abuse	malnutrition	4	TBD
alcohol_abuse	vitamin_deficiency	3	TBD
alcohol_abuse	nerve_damage	2	TBD
alcohol_abuse	pain	2	TBD
alcohol_abuse	erectile_dysfunction	14	TBD
alcohol_abuse	devastation	5	TBD
alcohol_abuse	disability	4	TBD
alcohol_abuse	homelessness	6	TBD
alcohol_abuse	poverty	2	TBD
alcohol_abuse	kidney_failure	3	TBD
alcohol_abuse	seizure	2	TBD
alcohol_abuse	absenteeism	3	TBD
alcohol_abuse	nutritional_deficiency	2	TBD
alcohol_abuse	neurological_disorder	4	TBD
alcohol_abuse	destruction	2	TBD
alcohol_abuse	unemployment	3	TBD
alcohol_abuse	anemia	2	TBD
alcohol_abuse	legal_problem	2	TBD
alcohol_abuse	weight_gain	2	TBD
alcohol_abuse	mood_swing	4	TBD
alcohol_abuse	impotence	4	TBD
alcohol_abuse	premature_death	3	TBD
alcohol_abuse	mental_retardation	4	TBD
alcohol_abuse	hepatitis	3	TBD
alcohol_abuse	additional_cost	2	TBD
alcohol_abuse	consequence	2	TBD
alcohol_abuse	cardiomyopathy	4	TBD
alcohol_abuse	brain	5	TBD
alcohol_abuse	permanent_damage	3	TBD
alcohol_abuse	cardiovascular_disease	2	TBD
alcohol_abuse	osteoporosis	2	TBD
coronary_artery_disease	heart_attack	256	TBD
coronary_artery_disease	heart_failure	73	TBD
coronary_artery_disease	angina	156	TBD
coronary_artery_disease	death	197	TBD
coronary_artery_disease	myocardial_infarction	24	TBD
coronary_artery_disease	congestive_heart_failure	16	TBD
coronary_artery_disease	chest_pain	29	TBD
coronary_artery_disease	symptom	9	TBD
coronary_artery_disease	sudden_death	36	TBD
coronary_artery_disease	stroke	15	TBD
coronary_artery_disease	mortality	44	TBD
coronary_artery_disease	morbidity	41	TBD
coronary_artery_disease	sudden_cardiac_death	7	TBD
coronary_artery_disease	disability	22	TBD
coronary_artery_disease	arrhythmia	13	TBD
coronary_artery_disease	chf	7	TBD
coronary_artery_disease	heart_problem	10	TBD
coronary_artery_disease	irregular_heartbeat	4	TBD
coronary_artery_disease	disease	4	TBD
coronary_artery_disease	shortness_of_breath	3	TBD
coronary_artery_disease	cardiac_arrest	5	TBD
coronary_artery_disease	damage	8	TBD
coronary_artery_disease	death_in_woman	3	TBD
coronary_artery_disease	death_in_the_united_state	30	TBD
coronary_artery_disease	heart_disease	18	TBD
coronary_artery_disease	condition	4	TBD
coronary_artery_disease	hypertension	5	TBD
coronary_artery_disease	sudden_cardiac_arrest	8	TBD
coronary_artery_disease	premature_death	14	TBD
coronary_artery_disease	pain	2	TBD
coronary_artery_disease	serious_health_problem	4	TBD
coronary_artery_disease	atrial_fibrillation	2	TBD
crop_failure	famine	31	TBD
crop_failure	starvation	11	TBD
crop_failure	food_shortage	10	TBD
crop_failure	shortage	5	TBD
crop_failure	poverty	7	TBD
crop_failure	hunger	5	TBD
molecule	tissue_damage	25	TBD
molecule	disease	15	TBD
molecule	aging	13	TBD
molecule	inflammation	17	TBD
molecule	cell_damage	3	TBD
molecule	damage	7	TBD
molecule	oxidative_damage	2	TBD
molecule	cancer	4	TBD
molecule	premature_aging	4	TBD
molecule	problem	7	TBD
lyme_disease	symptom	59	TBD
lyme_disease	arthritis	40	TBD
lyme_disease	fever	18	TBD
lyme_disease	bell_'s_palsy	20	TBD
lyme_disease	lethargy	6	TBD
lyme_disease	death	5	TBD
lyme_disease	fibromyalgia	11	TBD
lyme_disease	chronic_fatigue	12	TBD
lyme_disease	pain	8	TBD
lyme_disease	skin_rash	8	TBD
lyme_disease	depression	8	TBD
lyme_disease	joint_pain	8	TBD
lyme_disease	disability	3	TBD
lyme_disease	fatigue	13	TBD
lyme_disease	headache	12	TBD
lyme_disease	tiredness	6	TBD
lyme_disease	problem	5	TBD
lyme_disease	cf	9	TBD
lyme_disease	neurological_problem	16	TBD
lyme_disease	ocd	2	TBD
lyme_disease	encephalopathy	3	TBD
lyme_disease	suffering	3	TBD
lyme_disease	cognitive_impairment	4	TBD
lyme_disease	dementia	2	TBD
lyme_disease	anxiety	4	TBD
lyme_disease	aggression	2	TBD
lyme_disease	permanent_damage	3	TBD
lyme_disease	kidney	4	TBD
lyme_disease	non-specific_symptom	9	TBD
lyme_disease	sign	4	TBD
lyme_disease	hearing_loss	2	TBD
lyme_disease	chill	2	TBD
lyme_disease	flu-like_symptom	6	TBD
lyme_disease	lameness	3	TBD
lyme_disease	heart_problem	3	TBD
lyme_disease	rash	2	TBD
lyme_disease	kidney_problem	2	TBD
lyme_disease	dysarthria	1	TBD
lyme_disease	bone_pain	1	TBD
lyme_disease	neuritis	2	TBD
poor_circulation	pain	21	TBD
poor_circulation	ulcer	27	TBD
poor_circulation	gangrene	16	TBD
poor_circulation	problem	28	TBD
poor_circulation	stroke	20	TBD
poor_circulation	fatigue	17	TBD
poor_circulation	impotence	10	TBD
poor_circulation	discomfort	16	TBD
poor_circulation	health_problem	13	TBD
poor_circulation	numbness	4	TBD
poor_circulation	hair_loss	8	TBD
poor_circulation	amputation	13	TBD
poor_circulation	loss_of_limb	14	TBD
poor_circulation	heart_attack	13	TBD
poor_circulation	condition	8	TBD
poor_circulation	cellulite	4	TBD
poor_circulation	male_impotence	4	TBD
poor_circulation	wound	7	TBD
poor_circulation	blood_clot	7	TBD
poor_circulation	cold_foot	4	TBD
poor_circulation	chronic_wound	33	TBD
poor_circulation	water_retention	3	TBD
poor_circulation	varicose_vein	3	TBD
poor_circulation	cancer	5	TBD
poor_circulation	disease	5	TBD
poor_circulation	neuropathy	11	TBD
poor_circulation	infection	12	TBD
poor_circulation	death	6	TBD
poor_circulation	limb_amputation	4	TBD
poor_circulation	leg_pain	7	TBD
poor_circulation	diabetes	3	TBD
poor_circulation	weakness	3	TBD
poor_circulation	foot_problem	9	TBD
poor_circulation	leg_cramp	6	TBD
poor_circulation	symptom	3	TBD
poor_circulation	high_blood_pressure	6	TBD
poor_circulation	heart_disease	2	TBD
poor_circulation	hemorrhoid	2	TBD
poor_circulation	erectile_dysfunction	3	TBD
poor_circulation	migraine	2	TBD
reproductive_problem	cancer	3	TBD
transformation	death	9	TBD
transformation	confusion	9	TBD
transformation	chaos	5	TBD
transformation	pain	10	TBD
transformation	change	60	TBD
transformation	destruction	3	TBD
transformation	growth	4	TBD
transformation	problem	10	TBD
transformation	healing	8	TBD
allele	cystic_fibrosis	8	TBD
allele	disease	4	TBD
allele	phenotype	2	TBD
allele	homosexuality	2	TBD
allele	diabetes	2	TBD
oral_cancer	death	22	TBD
oral_cancer	death_rate	5	TBD
oral_cancer	health_issue	3	TBD
behavior	harm	77	TBD
behavior	problem	216	TBD
behavior	injury	70	TBD
behavior	pain	54	TBD
behavior	death	96	TBD
behavior	accident	68	TBD
behavior	suspension	54	TBD
behavior	disease	37	TBD
behavior	consequence	25	TBD
behavior	damage	35	TBD
behavior	arrest	50	TBD
behavior	distress	55	TBD
behavior	stress	20	TBD
behavior	obesity	24	TBD
behavior	concern	15	TBD
behavior	addiction	24	TBD
behavior	illness	23	TBD
behavior	punishment	19	TBD
behavior	suspicion	12	TBD
behavior	infection	13	TBD
behavior	violence	32	TBD
behavior	success	25	TBD
behavior	failure	24	TBD
behavior	behavior	18	TBD
behavior	depression	19	TBD
behavior	expulsion	16	TBD
behavior	negative_consequence	14	TBD
behavior	isolation	7	TBD
behavior	divorce	29	TBD
behavior	anxiety	17	TBD
behavior	disciplinary_action	21	TBD
behavior	anger	8	TBD
behavior	tension	10	TBD
behavior	substance_abuse	6	TBD
behavior	health_problem	5	TBD
behavior	confusion	7	TBD
behavior	action	19	TBD
behavior	guilt	12	TBD
behavior	weight_gain	26	TBD
behavior	crime	6	TBD
behavior	termination	7	TBD
behavior	pregnancy	15	TBD
behavior	fear	11	TBD
behavior	aid	7	TBD
behavior	unhappiness	8	TBD
behavior	feeling	5	TBD
behavior	dehydration	7	TBD
behavior	health	8	TBD
behavior	incarceration	17	TBD
behavior	drug_addiction	4	TBD
behavior	unintentional_injury	11	TBD
behavior	frustration	5	TBD
behavior	issue	20	TBD
behavior	peace	5	TBD
behavior	data_loss	20	TBD
behavior	humiliation	3	TBD
behavior	destruction	13	TBD
behavior	serious_harm	8	TBD
behavior	relapse	30	TBD
behavior	conflict	9	TBD
behavior	trouble	41	TBD
behavior	serious_injury	5	TBD
behavior	suffering	11	TBD
behavior	discharge	7	TBD
behavior	criminal_charge	15	TBD
behavior	cancer	23	TBD
behavior	delinquency	7	TBD
behavior	disorder	20	TBD
behavior	hiv_infection	10	TBD
behavior	emotional_distress	9	TBD
behavior	disruption	6	TBD
behavior	shame	7	TBD
behavior	physical_harm	3	TBD
behavior	significant_problem	14	TBD
behavior	discomfort	18	TBD
behavior	serious_problem	33	TBD
behavior	negative_outcome	4	TBD
behavior	crisis	5	TBD
behavior	chronic_disease	10	TBD
behavior	adhd	2	TBD
behavior	significant_distress	7	TBD
behavior	removal	8	TBD
behavior	war	6	TBD
behavior	dysfunction	3	TBD
behavior	drug_use	5	TBD
behavior	violation	5	TBD
behavior	loss	8	TBD
behavior	increase	4	TBD
behavior	great_distress	3	TBD
behavior	hiv	4	TBD
behavior	outcome	14	TBD
behavior	symptom	4	TBD
behavior	fight	2	TBD
behavior	prosperity	14	TBD
behavior	alienation	8	TBD
behavior	discipline	14	TBD
behavior	misery	6	TBD
behavior	significant_impairment	4	TBD
behavior	disqualification	3	TBD
behavior	physical_injury	5	TBD
behavior	alcoholism	2	TBD
behavior	self-injury	8	TBD
behavior	litigation	3	TBD
behavior	abuse	5	TBD
behavior	heart_disease	4	TBD
behavior	condition	10	TBD
behavior	emotional_pain	2	TBD
behavior	positive_outcome	10	TBD
behavior	embarrassment	15	TBD
behavior	drug	3	TBD
behavior	result	6	TBD
behavior	neglect	2	TBD
behavior	childhood_obesity	27	TBD
behavior	aggression	4	TBD
behavior	serious_health_problem	7	TBD
behavior	heart_attack	2	TBD
behavior	trauma	9	TBD
behavior	incident	6	TBD
behavior	happiness	5	TBD
behavior	disability	4	TBD
behavior	hazard	2	TBD
behavior	side_effect	2	TBD
behavior	weight_loss	3	TBD
behavior	fine	2	TBD
behavior	struggle	4	TBD
behavior	rage	2	TBD
behavior	social_problem	5	TBD
behavior	stagnation	2	TBD
behavior	hurt	3	TBD
behavior	annoyance	2	TBD
behavior	impairment_in_social	2	TBD
behavior	clinically_significant_distress	2	TBD
behavior	serious_consequence	7	TBD
behavior	alarm	2	TBD
behavior	conviction	3	TBD
behavior	substance_use	3	TBD
behavior	better_health	5	TBD
behavior	sin	3	TBD
behavior	rejection	2	TBD
behavior	lawsuit	2	TBD
behavior	cost	2	TBD
behavior	mental_illness	2	TBD
behavior	resentment	4	TBD
behavior	referral	5	TBD
behavior	domestic_violence	4	TBD
behavior	poverty	4	TBD
behavior	fall	2	TBD
behavior	liver_damage	2	TBD
behavior	self-harm	2	TBD
behavior	error	2	TBD
behavior	burnout	2	TBD
behavior	reaction	2	TBD
behavior	transmission	2	TBD
behavior	lung_cancer	2	TBD
behavior	vulnerability	2	TBD
fibrosis	cirrhosis	18	TBD
fibrosis	death	6	TBD
fibrosis	hepatocellular_carcinoma	4	TBD
fibrosis	inflammation	2	TBD
fibrosis	bowel_obstruction	3	TBD
fibrosis	scar_tissue	12	TBD
fibrosis	cancer	4	TBD
eyestrain	headache	56	TBD
eyestrain	fatigue	11	TBD
eyestrain	tension_headache	4	TBD
eyestrain	migraine	2	TBD
eyestrain	trouble	8	TBD
eyestrain	muscle_tension	4	TBD
eyestrain	double_vision	8	TBD
eyestrain	nearsightedness	2	TBD
mouth_sore	pain	12	TBD
mouth_sore	discomfort	4	TBD
enlarged_heart	death	12	TBD
enlarged_heart	heart_failure	10	TBD
enlarged_heart	cough	3	TBD
enlarged_heart	heart_attack	4	TBD
enlarged_heart	congestive_heart_failure	4	TBD
recovery	pain	15	TBD
recovery	disability	5	TBD
recovery	injury	2	TBD
recovery	depression	2	TBD
recovery	illness	3	TBD
recovery	financial_hardship	4	TBD
wound_infection	mortality	2	TBD
gap	problem	22	TBD
gap	confusion	12	TBD
gap	crack	2	TBD
gap	misunderstanding	3	TBD
gap	outbreak	3	TBD
obstacle	frustration	13	TBD
obstacle	delay	5	TBD
obstacle	tension	5	TBD
obstacle	problem	6	TBD
obstacle	failure	13	TBD
obstacle	conflict	6	TBD
obstacle	trouble	6	TBD
obstacle	disease	4	TBD
obstacle	success	2	TBD
obstacle	accident	3	TBD
meningitis	death	189	TBD
meningitis	deafness	13	TBD
meningitis	hearing_loss	15	TBD
meningitis	headache	26	TBD
meningitis	brain_damage	16	TBD
meningitis	fever	17	TBD
meningitis	hydrocephalus	5	TBD
meningitis	symptom	11	TBD
meningitis	mental_retardation	5	TBD
meningitis	pain	4	TBD
meningitis	mortality	3	TBD
meningitis	seizure	7	TBD
meningitis	neck_pain	5	TBD
meningitis	cerebral_palsy	3	TBD
meningitis	loss_of_limb	10	TBD
meningitis	complication	2	TBD
meningitis	illness	7	TBD
meningitis	permanent_brain_damage	7	TBD
meningitis	epilepsy	25	TBD
meningitis	health_problem	4	TBD
meningitis	inflammation	3	TBD
meningitis	severe_headache	7	TBD
meningitis	coma	5	TBD
physiological_change	death	3	TBD
physiological_change	depression	2	TBD
proliferation	problem	11	TBD
proliferation	damage	2	TBD
proliferation	confusion	3	TBD
morbidity	lost_productivity	8	TBD
morbidity	loss_of_productivity	6	TBD
morbidity	productivity_loss	2	TBD
morbidity	disability	3	TBD
morbidity	death	3	TBD
morbidity	indirect_cost	2	TBD
vaginal_infection	pain	10	TBD
vaginal_infection	miscarriage	2	TBD
vaginal_infection	discomfort	3	TBD
digestive_problem	acid_reflux	5	TBD
digestive_problem	bad_breath	5	TBD
digestive_problem	death	7	TBD
digestive_problem	symptom	18	TBD
digestive_problem	insomnia	6	TBD
digestive_problem	problem	2	TBD
digestive_problem	hemorrhoid	2	TBD
digestive_problem	diarrhea	4	TBD
cellular_aging	disease	4	TBD
serious_infection	death	273	TBD
serious_infection	pneumonia	18	TBD
serious_infection	hospitalization	178	TBD
serious_infection	fever	6	TBD
serious_infection	infertility	6	TBD
serious_infection	mortality	4	TBD
serious_infection	condition	4	TBD
serious_infection	sepsis	4	TBD
serious_infection	symptom	3	TBD
